Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
201,CHERY,QQ 308,2007,833,Manual,Petrol,198000,Kalutara,1/28/2025,No Leasing,USED,Available,Available,Available,Available,13
202,CHERY,QQ 308,2006,800,Manual,Petrol,209000,Polonnaruwa,1/21/2025,No Leasing,USED,Available,Available,Available,Available,13.25
203,CHERY,QQ 308,2011,900,Manual,Petrol,154000,Padukka,12/10/2024,No Leasing,USED,Available,Available,Available,Available,13.75
204,CHEVROLET,AVEO,2007,1400,Manual,Petrol,198000,Balangoda,1/30/2025,No Leasing,USED,Not_Available,Available,Not_Available,Available,31
205,CHEVROLET,AVEO,2008,1200,Manual,Petrol,187000,Galle,1/22/2025,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,23.75
206,CHEVROLET,AVEO,2008,1400,Manual,Petrol,187000,Ampara,12/31/2024,No Leasing,USED,Available,Available,Available,Available,35.5
207,CHEVROLET,AVEO UVA LT,2007,-1100,Manual,Petrol,198000,Minuwangoda,12/21/2024,No Leasing,USED,Available,Available,Not_Available,Available,27
208,CHEVROLET,BEAT,2011,1200,Manual,Petrol,154000,Kiribathgoda,12/4/2024,No Leasing,USED,Available,Available,Not_Available,Available,27.5
209,CHEVROLET,CRUZE,2003,,Automatic,Petrol,242000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,35.5
210,CHEVROLET,CRUZE,2003,1300,Automatic,Petrol,242000,Moratuwa,2/5/2025,No Leasing,USED,Available,Available,Available,Available,34.85
211,CHEVROLET,CRUZE,2002,1300,Automatic,Petrol,253000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,35.85
212,CHEVROLET,CRUZE,2004,1320,Automatic,Petrol,231000,Colombo,2/4/2025,No Leasing,USED,Available,Available,Available,Not_Available,37.375
213,CHEVROLET,CRUZE,2003,1320,Automatic,Petrol,242000,Gampaha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,39.5
214,CHEVROLET,CRUZE,2002,1320,Automatic,Petrol,253000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,39.9
215,CHEVROLET,CRUZE,2006,,Automatic,Petrol,209000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,37
216,CHEVROLET,CRUZE,2004,1300,Automatic,Petrol,231000,Badulla,2/1/2025,No Leasing,USED,Available,Available,Not_Available,Available,37.375
217,CHEVROLET,CRUZE,2002,,Automatic,Petrol,253000,Kurunegala,1/31/2025,No Leasing,USED,Available,Available,Available,Available,36.75
218,CHEVROLET,CRUZE,2004,1320,Automatic,Petrol,231000,Kelaniya,1/30/2025,No Leasing,USED,Available,Available,Not_Available,Available,36
219,CHEVROLET,CRUZE,2004,1330,Automatic,Petrol,231000,Kadawatha,1/30/2025,No Leasing,USED,Available,Available,Available,Available,35.75
220,CHEVROLET,CRUZE,2006,,Automatic,Petrol,209000,Kegalle,1/17/2025,No Leasing,USED,Available,Available,Available,Available,37.5
221,CHEVROLET,CRUZE,2003,1320,Automatic,Petrol,242000,Nuwara-Eliya,1/15/2025,No Leasing,USED,Available,Available,Available,Available,37.9
222,CHEVROLET,CRUZE,2006,-1300,Automatic,Petrol,209000,Horana,1/14/2025,No Leasing,NEW,Available,Available,Not_Available,Available,39
223,CHEVROLET,CRUZE,2004,1320,Automatic,Petrol,231000,Malabe,1/11/2025,No Leasing,USED,Available,Available,Available,Not_Available,37.375
224,CHEVROLET,CRUZE,2004,1300,Automatic,Petrol,231000,Kurunegala,1/6/2025,No Leasing,USED,Available,Available,Available,Available,39.5
225,CHEVROLET,CRUZE,2004,1300,Automatic,,231000,Gampaha,1/5/2025,No Leasing,USED,Available,Available,Available,Available,37
226,CHEVROLET,CRUZE,2004,1320,Automatic,Petrol,231000,Colombo,1/27/2025,No Leasing,USED,Available,Not_Available,Not_Available,Available,37
227,CHEVROLET,CRUZE,2002,1300,Automatic,Petrol,253000,Mirigama,1/27/2025,No Leasing,USED,Available,Available,Available,Available,35
228,CHEVROLET,CRUZE,2003,1320,Automatic,Petrol,242000,Polonnaruwa,1/26/2025,No Leasing,USED,Available,Available,Available,Available,36.5
229,CHEVROLET,CRUZE,2003,1300,Automatic,Petrol,242000,,1/25/2025,No Leasing,USED,Available,Available,Available,Available,37.9
230,CHEVROLET,CRUZE,2004,1300,Automatic,Petrol,231000,Kandy,1/22/2025,No Leasing,USED,Available,Available,Available,Available,39
231,CHEVROLET,CRUZE,2002,1300,Manual,Petrol,253000,Mirigama,12/18/2024,No Leasing,USED,Available,Available,Available,Available,36.875
232,CHEVROLET,CRUZE,2003,1300,Automatic,Petrol,242000,Gampaha,12/15/2024,No Leasing,USED,Available,Available,Available,Available,39.9
233,CHEVROLET,CRUZE GM,2005,1300,Automatic,Petrol,220000,Matugama,2/4/2025,No Leasing,USED,Available,Available,Available,Available,35
234,CHEVROLET,CRUZE GM,2004,1320,Automatic,Petrol,231000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Available,Available,41.33125
235,CHEVROLET,CRUZE GM,2003,1300,Automatic,Petrol,242000,Dehiwala-Mount-Lavinia,1/14/2025,No Leasing,USED,Available,Available,Available,Available,37.9
236,CHEVROLET,CRUZE GM,2005,1319,Automatic,Petrol,220000,Hatton,1/7/2025,No Leasing,USED,Available,Available,Available,Available,37.95
237,CHEVROLET,CRUZE GM LIMITED,2004,1300,Automatic,Petrol,231000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,39.5
238,CHEVROLET,CRUZE JAPAN GM SPORT,2004,1300,Automatic,Petrol,231000,Kadawatha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,38.5
239,CHEVROLET,SPORT,2012,-1200,Manual,Petrol,143000,Kesbewa,2/1/2025,No Leasing,USED,Available,Available,Available,Available,325
240,CHEVROLET,UVA AVEO LT,2007,1198,Manual,Petrol,198000,Colombo,12/18/2024,No Leasing,USED,Available,Available,Not_Available,Available,28
241,CHEVROLET,UVA HACHBACK,2008,1300,Manual,Petrol,187000,Ratnapura,1/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,25
242,CITROEN,E-C4,2024,1500,Manual,Electric,11000,Kotte,12/31/2024,No Leasing,NEW,Available,Available,Available,Available,228.5
243,DAEWOO,CIELO,1996,1500,Manual,Petrol,319000,Gampaha,1/17/2025,No Leasing,USED,Available,Available,Not_Available,Available,9.85
244,DAEWOO,DAEWOO,1996,1500,Automatic,Petrol,319000,Kurunegala,1/10/2025,Ongoing Lease,USED,Available,Available,Not_Available,Available,17.5
245,DAEWOO,DAEWOO,1987,1234,Manual,Petrol,418000,Kurunegala,12/8/2024,No Leasing,USED,Available,Available,Available,Not_Available,4.25
246,DAEWOO,ESPERO GLXI KOREA,2001,1500,Manual,Petrol,264000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,19.75
247,DAEWOO,KALOS,2003,1500,Automatic,Petrol,242000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,30
248,DAEWOO,LANOS,2002,1500,Manual,Petrol,253000,Kottawa,12/11/2024,No Leasing,USED,Available,Available,Available,Available,18.5
249,DAEWOO,LEGANZA,2002,2000,Automatic,Petrol,253000,Kandy,2/3/2025,No Leasing,USED,Available,Available,Available,Available,20
250,DAEWOO,LEGANZA,2000,2198,Manual,Petrol,275000,Ragama,12/19/2024,No Leasing,USED,Available,Available,Available,Available,13.5
251,DAEWOO,MATIZ,1999,800,Manual,Petrol,286000,Kadawatha,1/25/2025,No Leasing,USED,Available,Available,Available,Available,12.75
252,DAEWOO,MATIZ,2001,800,Automatic,Petrol,264000,Horana,12/7/2024,No Leasing,USED,Available,Available,Not_Available,Available,17.75
253,DAEWOO,NUBIRA,2000,1568,Automatic,Petrol,275000,Panadura,2/5/2025,No Leasing,USED,Available,Available,Not_Available,Available,17.95
254,DAEWOO,NUBIRA,1999,1500,Manual,Petrol,286000,Kurunegala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,20.25
255,DAEWOO,NUBIRA,2002,1499,Automatic,Petrol,253000,Colombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,16.5
256,DAEWOO,RACER,1995,1500,Manual,Petrol,330000,Chilaw,1/23/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.25
257,DAEWOO,RACER,1994,1500,Manual,,341000,Pannala,12/5/2024,No Leasing,USED,Available,Available,Available,Not_Available,10
258,DAEWOO,RACER GTI SPORT,1994,1500,Manual,Petrol,341000,Ratnapura,2/4/2025,No Leasing,USED,Available,Available,Available,Available,12.75
259,DAIHATSU,BOOM,2004,1000,Automatic,Petrol,231000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,41.75
260,DAIHATSU,CHARADE,1986,1200,Manual,Diesel,429000,Negombo,1/16/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5
261,DAIHATSU,CHARADE,1991,1000,Manual,Petrol,374000,,1/11/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12
262,DAIHATSU,CHARADE,1987,990,Manual,Petrol,418000,Kegalle,1/24/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14
263,DAIHATSU,CHARADE,1989,1000,Manual,Diesel,396000,Balangoda,1/24/2025,No Leasing,USED,Available,Available,Available,Available,11.8
264,DAIHATSU,CHARADE,1987,1000,Manual,Petrol,418000,Gampola,1/19/2025,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,11.5
265,DAIHATSU,CHARADE,1989,1000,Manual,Petrol,396000,Maharagama,1/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,7.8
266,DAIHATSU,CHARADE,1989,990,Manual,Diesel,396000,Balangoda,12/24/2024,No Leasing,USED,Not_Available,Available,Available,Available,11.8
267,DAIHATSU,CHARADE,1989,-1000,Manual,Diesel,396000,Avissawella,12/24/2024,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.75
268,DAIHATSU,CHARADE,2006,1500,Automatic,Petrol,209000,Rajagiriya,12/24/2024,No Leasing,USED,Available,Available,Available,Available,19.53125
269,DAIHATSU,CHARADE,1986,1000,Manual,Diesel,429000,Horana,12/15/2024,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,9
270,DAIHATSU,CHARADE,1989,1113,Manual,Diesel,396000,Kaduwela,12/15/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.9
271,DAIHATSU,CHARADE,1996,1500,Automatic,Petrol,319000,Kurunegala,12/15/2024,No Leasing,USED,Available,Available,Available,Available,19.53125
272,DAIHATSU,CHARADE G100,1991,990,Manual,Petrol,374000,Badulla,1/2/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.5
273,DAIHATSU,CHARADE G100S,1987,1000,Manual,Petrol,418000,Divulapitiya,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.5
274,DAIHATSU,CHARADE G100S,1987,990,Manual,Petrol,418000,Embilipitiya,1/14/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95
275,DAIHATSU,CHARADE G101S,1989,1000,Manual,,396000,Kandy,2/2/2025,,USED,Available,Available,Not_Available,Available,8
276,DAIHATSU,CHARADE G101S,1989,1000,Manual,Diesel,396000,Kandy,1/29/2025,No Leasing,USED,Available,Available,Not_Available,Available,8
277,DAIHATSU,CHARADE G11,1985,1000,Manual,Petrol,440000,Kurunegala,12/4/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5
278,DAIHATSU,CHARADE G200S,1997,1300,Manual,Petrol,308000,Dompe,12/14/2024,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,15
279,DAIHATSU,CHARMANT,1985,1290,Manual,Petrol,440000,Gampaha,12/11/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
280,DAIHATSU,COPEN,2015,650,Automatic,Petrol,110000,Colombo,12/27/2024,No Leasing,USED,Available,Available,Available,Available,58
281,DAIHATSU,COPEN X PLAY,2015,660,Automatic,Petrol,110000,Kelaniya,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,67
282,DAIHATSU,CUORE,1997,850,Manual,Petrol,308000,Matara,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.9
283,DAIHATSU,CUORE,1994,825,Manual,Petrol,341000,Divulapitiya,1/28/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.75
284,DAIHATSU,CUORE,1991,800,Manual,Petrol,374000,Kuliyapitiya,1/20/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
285,DAIHATSU,CUORE,1997,825,Manual,Petrol,308000,Negombo,12/23/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25
286,DAIHATSU,CUOREMIRA,1997,850,Manual,Petrol,308000,Colombo,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5
287,DAIHATSU,DAIHATSU,1982,1300,Manual,Diesel,473000,Elpitiya,1/1/2025,No Leasing,USED,Available,Available,Available,Available,9.5
288,DAIHATSU,G101S,1994,990,Manual,Diesel,341000,Ja-Ela,1/23/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
289,DAIHATSU,JAPAN,1996,847,Manual,Petrol,319000,Matugama,12/17/2024,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,14.5
290,DAIHATSU,MINI HUMMER,2009,650,Automatic,Petrol,176000,Kandy,2/2/2025,No Leasing,USED,Available,Available,Available,Available,49.75
291,DAIHATSU,MIRA,1997,847,Manual,Petrol,308000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875
292,DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Pannipitiya,2/5/2025,No Leasing,USED,Available,Available,Available,Available,51
293,DAIHATSU,MIRA,2015,,Automatic,Petrol,110000,Pannipitiya,2/5/2025,No Leasing,USED,Available,Available,Available,Available,50.75
294,DAIHATSU,MIRA,2017,650,Automatic,Petrol,88000,Colombo,2/3/2025,No Leasing,USED,Available,Available,Available,Available,59.6
295,DAIHATSU,MIRA,2017,650,Automatic,Petrol,88000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,59.9
296,DAIHATSU,MIRA,1997,890,Manual,Petrol,308000,Dehiwala-Mount-Lavinia,2/2/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
297,DAIHATSU,MIRA,2024,650,Automatic,Petrol,11000,Dankotuwa,2/1/2025,No Leasing,USED,Available,Available,Not_Available,Available,59.5
298,DAIHATSU,MIRA,2002,1000,Automatic,Petrol,253000,Kadawatha,2/1/2025,No Leasing,USED,Available,Available,Available,Available,40.6875
299,DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Pannipitiya,2/1/2025,No Leasing,USED,Available,Available,Available,Available,54.375
300,DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Pannipitiya,2/1/2025,No Leasing,USED,Available,Available,Available,Available,51
301,DAIHATSU,MIRA,2019,650,Automatic,Petrol,66000,Malabe,2/1/2025,No Leasing,USED,Available,Available,Available,Available,59.9
302,DAIHATSU,MIRA,2017,650,Automatic,Petrol,88000,Galle,1/30/2025,No Leasing,USED,Available,Available,Available,Available,59.6
303,DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kottawa,1/29/2025,No Leasing,USED,Available,Available,Available,Available,53
304,DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Kottawa,1/29/2025,No Leasing,USED,Available,Available,Available,Available,52.5
305,DAIHATSU,MIRA,2017,660,Automatic,,88000,Kandy,1/18/2025,No Leasing,NEW,Available,Available,Available,Available,59.6
306,DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Nittambuwa,1/11/2025,No Leasing,USED,Available,Available,Not_Available,Available,52
307,DAIHATSU,MIRA,1996,650,Manual,Petrol,319000,Gampaha,1/7/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
308,DAIHATSU,MIRA,2016,660,Automatic,Petrol,99000,Colombo,1/7/2025,No Leasing,USED,Available,Available,Available,Available,54.375
309,DAIHATSU,MIRA,2017,660,Automatic,Petrol,88000,Gampaha,1/26/2025,No Leasing,USED,Available,Available,Not_Available,Available,56.75
310,DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Kottawa,1/26/2025,No Leasing,USED,Available,Available,Available,Available,52.5
311,DAIHATSU,MIRA,2004,,Automatic,Petrol,231000,Negombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,40.6875
312,DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Kottawa,1/25/2025,No Leasing,USED,Available,Available,Available,Available,49.9
313,DAIHATSU,MIRA,2017,650,Automatic,Petrol,88000,Nittambuwa,1/23/2025,No Leasing,USED,Available,Available,Not_Available,Available,57.75
314,DAIHATSU,MIRA,1994,800,Manual,Petrol,341000,Kalawana,1/19/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875
315,DAIHATSU,MIRA,1987,800,Manual,Petrol,418000,Kuliyapitiya,1/3/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875
316,DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kuliyapitiya,1/1/2025,No Leasing,USED,Available,Available,Available,Available,52
317,DAIHATSU,MIRA,2015,660,Automatic,Petrol,110000,Kottawa,1/1/2025,,USED,Available,Available,Not_Available,Available,53.5
318,DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kandy,12/28/2024,No Leasing,USED,Available,Available,Available,Available,61
319,DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Galle,12/27/2024,No Leasing,USED,Available,Available,Not_Available,Available,53.5
320,DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kuliyapitiya,12/25/2024,No Leasing,USED,Available,Available,Available,Available,52
321,DAIHATSU,MIRA,2017,660,Automatic,Petrol,88000,Panadura,12/25/2024,No Leasing,USED,Available,Available,Not_Available,Available,64
322,DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Kadawatha,12/23/2024,No Leasing,USED,Available,Available,Available,Available,54.75
323,DAIHATSU,MIRA,2016,650,Automatic,Petrol,99000,Maharagama,12/22/2024,No Leasing,USED,Available,Available,Available,Available,53.5
324,DAIHATSU,MIRA,2015,650,Automatic,Petrol,110000,Kandana,12/10/2024,No Leasing,USED,Available,Available,Not_Available,Available,57
325,DAIHATSU,MIRA ES,2016,660,Automatic,Petrol,99000,Nittambuwa,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,52
326,DAIHATSU,MIRA ES,2018,650,Automatic,Petrol,77000,Dehiwala-Mount-Lavinia,1/29/2025,No Leasing,USED,Available,Available,Available,Available,63.4
327,DAIHATSU,MIRA ES,2016,680,Automatic,Petrol,99000,Kandy,12/21/2024,No Leasing,USED,Available,Available,Not_Available,Available,52
328,DAIHATSU,MIRA ES SAFETY,2018,660,Automatic,Petrol,77000,Piliyandala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,58
329,DAIHATSU,MIRA GINO SPECIAL EDITION,2001,650,Automatic,Petrol,264000,Colombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,41
330,DAIHATSU,MIRA JAPAN,2003,,Automatic,Petrol,242000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,35.6
331,DAIHATSU,MIRA SAFETY,2016,650,Automatic,,99000,Maharagama,1/22/2025,No Leasing,USED,Available,Available,Available,Available,54
332,DAIHATSU,MIRA SAFETY,2016,650,Automatic,Petrol,99000,Galle,12/19/2024,No Leasing,USED,Available,Available,Available,Available,54.675
333,DAIHATSU,MIRA SAFETY,2016,660,Automatic,Petrol,99000,Ragama,12/10/2024,No Leasing,USED,Available,Available,Available,Available,55.35
334,DAIHATSU,MOVE,2016,660,Automatic,Petrol,99000,Negombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,62.2
335,DAIHATSU,MOVE,2015,-650,Automatic,Petrol,110000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,59.9
336,DAIHATSU,MOVE,2016,650,Automatic,Petrol,99000,Kurunegala,2/2/2025,No Leasing,USED,Available,Available,Available,Available,65.9
337,DAIHATSU,MOVE,2017,660,Automatic,Petrol,88000,Ambalangoda,1/18/2025,No Leasing,USED,Available,Available,Available,Available,66.5
338,DAIHATSU,MOVE,2011,650,Automatic,Petrol,154000,Colombo,1/16/2025,No Leasing,USED,Available,Available,Available,Available,46
